,baseMean,log2FoldChange,lfcSE,pvalue,padj,symbol,entrez,genename
ENSG00000270800.3,2431.1093887594,-1.072278544134,0.510525446676987,0.00337300617537166,0.0587220932164947,RPS10-NUDT3,100529239,RPS10-NUDT3 readthrough
ENSG00000204272.13,2256.97802888335,-1.07187961417472,0.649597534767971,0.0075480349789078,0.0981149722697977,NBDY,550643,negative regulator of P-body association
ENSG00000157538.14,1221.52155827194,-1.06971025106771,0.451077474581573,0.00182838735598296,0.0395780836241751,VPS26C,10311,VPS26 endosomal protein sorting factor C
ENSG00000111639.8,2694.38544769432,-1.0687054514806,0.379378704902409,0.000558330091074664,0.0174532974391225,MRPL51,51258,mitochondrial ribosomal protein L51
ENSG00000214046.8,2750.60397543127,-1.0684475501761,0.272491493153814,1.23549834092692e-05,0.00100431280703995,SMIM7,79086,small integral membrane protein 7
ENSG00000167863.12,4541.47518196361,-1.06841174319784,0.328733206037007,0.000140757161781316,0.00651639531521823,ATP5PD,10476,ATP synthase peripheral stalk subunit d
ENSG00000146425.11,5607.26481304928,-1.06640484104639,0.521102175586325,0.00379257752245221,0.062931183968362,DYNLT1,6993,dynein light chain Tctex-type 1
ENSG00000100220.12,5406.43137884337,-1.06593984606817,0.310978781652331,7.6916727401326e-05,0.00414509051261208,RTCB,51493,"RNA 2',3'-cyclic phosphate and 5'-OH ligase"
ENSG00000144840.9,458.024099642837,-1.06591102097896,0.577708454661615,0.00558883019929647,0.080149169885129,RABL3,285282,"RAB, member of RAS oncogene family like 3"
ENSG00000183291.17,4968.41344170147,-1.06440787348793,0.284356969375056,2.35310544205358e-05,0.00162860080327281,SELENOF,9403,selenoprotein F
ENSG00000005302.19,612.117248424954,-1.06398938650437,0.194400535997875,6.42695605219052e-09,2.29309359558674e-06,MSL3,10943,MSL complex subunit 3
ENSG00000114030.13,1725.26893922062,-1.06377993692511,0.333904815100041,0.000180633446848938,0.00782014340814209,KPNA1,3836,karyopherin subunit alpha 1
ENSG00000074800.16,43132.7084615144,-1.06295249851322,0.490944978126132,0.00298475516245083,0.0543241190252925,ENO1,2023,enolase 1
ENSG00000165672.7,10636.7963747482,-1.06091171195962,0.406317301592994,0.00100200149425363,0.0264583565654627,PRDX3,10935,peroxiredoxin 3
ENSG00000168653.11,5683.02258317046,-1.06017339816129,0.603677197691477,0.00655165952260879,0.0891387522425157,NDUFS5,4725,NADH:ubiquinone oxidoreductase subunit S5
ENSG00000243725.7,878.288499364761,-1.06002126374449,0.223801649274557,3.04213930535899e-07,5.1182138849674e-05,TTC4,7268,tetratricopeptide repeat domain 4
ENSG00000163866.9,396.827977186052,-1.05941112504366,0.350548873925114,0.000301897921125064,0.0114632579445176,SMIM12,113444,small integral membrane protein 12
ENSG00000126012.11,935.574573210091,-1.05916852615398,0.57511540905468,0.00562643835519696,0.0803683376462356,KDM5C,8242,lysine demethylase 5C
ENSG00000083099.11,2108.80616004545,-1.05841456931163,0.478568563379128,0.00269050736141171,0.0508999047018347,LYRM2,57226,LYR motif containing 2
ENSG00000125991.19,7130.30029349142,-1.05808201159501,0.36164533327212,0.000406115086205575,0.0141246144435936,ERGIC3,51614,ERGIC and golgi 3
ENSG00000182481.9,6491.16130579252,-1.05664835663596,0.358900459145612,0.000385771773190068,0.0135768045482913,KPNA2,3838,karyopherin subunit alpha 2
ENSG00000165775.18,1925.96701535554,-1.05548978286926,0.438736971917793,0.0017797496248174,0.0388503573164254,FUNDC2,65991,FUN14 domain containing 2
ENSG00000112695.11,2807.02205461893,-1.05425344252088,0.513273593222944,0.00383364487601187,0.0632006136198116,COX7A2,1347,cytochrome c oxidase subunit 7A2
ENSG00000185721.13,3747.45946229296,-1.05393100838977,0.325435078288688,0.000148775461106476,0.00678840884898156,DRG1,4733,developmentally regulated GTP binding protein 1
ENSG00000164934.14,2510.6657911441,-1.0531844235327,0.353146376895366,0.000346395173451758,0.0125319960129557,DCAF13,25879,DDB1 and CUL4 associated factor 13
ENSG00000172428.11,491.870171670387,-1.05238381040807,0.411914819792756,0.00118413500259998,0.0295590949864945,COPS9,150678,COP9 signalosome subunit 9
ENSG00000100647.8,573.048350841358,-1.05163331454575,0.38702493278347,0.000757729440441762,0.0220540830386805,SUSD6,9766,sushi domain containing 6
ENSG00000132341.12,13138.4646760329,-1.0502534565254,0.466896840346354,0.00252626116953539,0.048677269353563,RAN,5901,"RAN, member RAS oncogene family"
ENSG00000084073.9,1639.06938517547,-1.04760109146046,0.492520636862944,0.00330601456623727,0.0581225176052652,ZMPSTE24,10269,zinc metallopeptidase STE24
ENSG00000113312.11,2395.33997037461,-1.04691170727196,0.42028803622114,0.00140737293740174,0.0331333055365093,TTC1,7265,tetratricopeptide repeat domain 1
ENSG00000055044.11,1713.31160096827,-1.04547291350804,0.419060869549537,0.00139637148917071,0.0329492720603178,NOP58,51602,NOP58 ribonucleoprotein
ENSG00000083457.12,1343.22759490284,-1.04336973960177,0.476382706271155,0.0029132640084163,0.0534934209318251,ITGAE,3682,integrin subunit alpha E
ENSG00000168894.10,2124.25752646474,-1.04316039445513,0.429241270909222,0.0016542537975286,0.0371292061670899,RNF181,51255,ring finger protein 181
ENSG00000124356.16,771.957186968161,-1.04102951568019,0.212801850876749,2.19639966948427e-07,3.98704340002698e-05,STAMBP,10617,STAM binding protein
ENSG00000111237.19,2593.98438320727,-1.0397988729919,0.231870680535787,1.03493251837756e-06,0.000144708740103414,VPS29,51699,VPS29 retromer complex component
ENSG00000167085.11,1620.69177142948,-1.03746763788153,0.190701834512309,7.55432889259457e-09,2.56277511644839e-06,PHB,5245,prohibitin
ENSG00000160714.10,1104.12295483022,-1.03707233761205,0.592919689511186,0.00692346835777236,0.0927423039966355,UBE2Q1,55585,ubiquitin conjugating enzyme E2 Q1
ENSG00000277161.2,121.74457565457,-1.03425134289427,0.506217466491506,0.00409694286634587,0.0660297006823688,PIGW,284098,phosphatidylinositol glycan anchor biosynthesis class W
ENSG00000239900.12,1609.27688966473,-1.0337734827332,0.176889038210963,7.61799368263826e-10,3.75349431591705e-07,ADSL,158,adenylosuccinate lyase
ENSG00000139644.13,30898.0127086058,-1.03185254673894,0.388937295194067,0.000939265471925453,0.0254980623320261,TMBIM6,7009,transmembrane BAX inhibitor motif containing 6
ENSG00000197183.14,257.010873291819,-1.03159487296795,0.356827158084288,0.000468493419566584,0.0153401943425805,NOL4L,140688,nucleolar protein 4 like
ENSG00000265241.6,4058.32199400969,-1.0306905838034,0.277238001170672,2.76177241950772e-05,0.00185558826134068,RBM8A,9939,RNA binding motif protein 8A
ENSG00000142655.13,80.417607716108,-1.03009475981796,0.482656534771214,0.00340484369132115,0.0589421205637606,PEX14,5195,peroxisomal biogenesis factor 14
ENSG00000273841.5,3325.973666513,-1.0291656446665,0.436097984053812,0.00201341027431079,0.0420439073830349,TAF9,6880,TATA-box binding protein associated factor 9
ENSG00000118420.17,98.1539428728522,-1.02748858969615,0.433693957487493,0.001961350926279,0.0413321752224211,UBE3D,90025,ubiquitin protein ligase E3D
ENSG00000147065.17,7006.52391018469,-1.02733227335533,0.293521519354504,6.30008982756888e-05,0.00354170887999415,MSN,4478,moesin
ENSG00000113407.13,2891.42262806205,-1.02730468455108,0.408936832954753,0.00138460807162817,0.0328409808243849,TARS1,6897,threonyl-tRNA synthetase 1
ENSG00000213015.9,63.2352345357085,-1.02479134823663,0.510665040403637,0.00458654511436834,0.0714881111584913,ZNF580,51157,zinc finger protein 580
ENSG00000067533.6,851.912325774663,-1.02460993582382,0.52299205070397,0.00485692841362645,0.0741218853920248,RRP15,51018,ribosomal RNA processing 15 homolog
ENSG00000198522.14,1117.01044241086,-1.02459683991827,0.154718575579977,5.91850551151714e-12,5.56716150251525e-09,GPN1,11321,GPN-loop GTPase 1
ENSG00000229117.9,19068.481071134,-1.02415721039083,0.50484505702557,0.00427784076573846,0.0680429019380054,RPL41,6171,ribosomal protein L41
ENSG00000111358.14,676.579256253301,-1.02318098806746,0.376716117203811,0.00079502890600776,0.0227135244876778,GTF2H3,2967,general transcription factor IIH subunit 3
ENSG00000167770.11,1671.0345982098,-1.0226638627617,0.356121424026627,0.000522696014506132,0.0166666738431277,OTUB1,55611,"OTU deubiquitinase, ubiquitin aldehyde binding 1"
ENSG00000183431.12,2163.51723758972,-1.02244798243945,0.451551488061302,0.00255873704227312,0.0492105059040892,SF3A3,10946,splicing factor 3a subunit 3
ENSG00000162377.6,622.077724101417,-1.01928052257977,0.427400524181399,0.0019372213847605,0.0409906537180304,COA7,65260,cytochrome c oxidase assembly factor 7 (putative)
ENSG00000230989.7,5751.37455716987,-1.01671226119883,0.312278164343398,0.00014297140164026,0.00657250759977586,HSBP1,3281,heat shock factor binding protein 1
ENSG00000204856.12,143.867329676354,-1.01637783561863,0.352000294522189,0.000489651180959513,0.0158573420012147,FAM216A,29902,family with sequence similarity 216 member A
ENSG00000164244.20,2515.23238608489,-1.01502524784472,0.404488677343921,0.00142216041441202,0.033394377707671,PRRC1,133619,proline rich coiled-coil 1
ENSG00000171453.20,1400.03275122168,-1.01401718204864,0.317570207386516,0.000185440175111029,0.00797816836537968,POLR1C,9533,RNA polymerase I and III subunit C
ENSG00000198015.13,1745.64688806714,-1.01240244462856,0.578407483686283,0.00725742967438248,0.0960878116965265,MRPL42,28977,mitochondrial ribosomal protein L42
ENSG00000213593.10,4362.7478922532,-1.01092385200723,0.294666114053388,8.23749314270176e-05,0.00433757463346235,TMX2,51075,thioredoxin related transmembrane protein 2
ENSG00000135624.16,4026.05559798624,-1.01039477056448,0.197032422329504,4.54783647233777e-08,1.12039199950664e-05,CCT7,10574,chaperonin containing TCP1 subunit 7
ENSG00000167515.10,1240.5739561714,-1.01010325895304,0.33213518198733,0.000307131620601312,0.0115770159503161,TRAPPC2L,51693,trafficking protein particle complex 2 like
ENSG00000239789.6,661.872516577858,-1.00894141007087,0.329814123249399,0.000291562386808568,0.0112784566450208,MRPS17,51373,mitochondrial ribosomal protein S17
ENSG00000214736.7,2014.15473696755,-1.0088214945381,0.325036787846346,0.000246020391279605,0.00990495326291857,TOMM6,100188893,translocase of outer mitochondrial membrane 6
ENSG00000132603.15,912.536980925674,-1.00619790949447,0.25629337264524,1.24240880739454e-05,0.00100431280703995,NIP7,51388,nucleolar pre-rRNA processing protein NIP7
ENSG00000120053.12,1746.35197663117,-1.00614027865081,0.291874897893032,8.4143087320738e-05,0.00440824569370975,GOT1,2805,glutamic-oxaloacetic transaminase 1
ENSG00000205707.11,607.803853623663,-1.00608656410775,0.473503900011577,0.00359074386101424,0.0608573738409736,ETFRF1,144363,electron transfer flavoprotein regulatory factor 1
ENSG00000154723.12,2451.98775681371,-1.00440949975199,0.36920174667482,0.000817179601505694,0.0232609555344688,ATP5PF,522,ATP synthase peripheral stalk subunit F6
ENSG00000104131.13,1205.48083640613,-1.0036063540651,0.575647148451646,0.00718844266152582,0.0953123887312542,EIF3J,8669,eukaryotic translation initiation factor 3 subunit J
ENSG00000169288.18,735.068998311133,-1.00302286604732,0.384253220756533,0.00110836853390775,0.0283868545058008,MRPL1,65008,mitochondrial ribosomal protein L1
ENSG00000152137.6,352.471268940113,-1.00285947903441,0.474254187664403,0.00371208131371973,0.0618500891353592,HSPB8,26353,heat shock protein family B (small) member 8
ENSG00000154582.16,1441.0960271614,-1.00263610162385,0.398957423362186,0.00136969562381437,0.0326934513076974,ELOC,6921,elongin C
ENSG00000100764.14,6263.25424645726,-1.00255584720491,0.375480393915483,0.000942819004088199,0.0255375608253942,PSMC1,5700,"proteasome 26S subunit, ATPase 1"
ENSG00000188846.14,9635.41351963446,-1.00222701657184,0.264476725843589,2.1763133350864e-05,0.0015370862851972,RPL14,9045,ribosomal protein L14
ENSG00000124614.16,5906.26215166815,-1.00133372871322,0.505735415033562,0.0049050278290476,0.074526171728569,RPS10,6204,ribosomal protein S10
ENSG00000138029.14,5390.67399848662,-0.999614726180626,0.204894189079064,1.64710318153845e-07,3.18082069706669e-05,HADHB,3032,hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit beta
ENSG00000163634.12,1882.65122708154,-0.9980919505998,0.305468270903877,0.000153651284333076,0.00691230364780146,THOC7,80145,THO complex 7
ENSG00000170027.7,3873.30004000125,-0.995830662978279,0.233985776933961,3.14957416064431e-06,0.000343038356212491,YWHAG,7532,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma
ENSG00000152147.11,339.108571632331,-0.994972245114135,0.331740784310691,0.00035706718192861,0.0128589873701178,GEMIN6,79833,gem nuclear organelle associated protein 6
ENSG00000100528.12,4845.30439231964,-0.992650685682502,0.360816399083953,0.000764203026617331,0.0221490440235561,CNIH1,10175,cornichon family AMPA receptor auxiliary protein 1
ENSG00000071082.11,9814.07518216788,-0.992235068217604,0.508100070888283,0.00526212469551299,0.077504917045513,RPL31,6160,ribosomal protein L31
ENSG00000132313.15,817.453640740432,-0.991131751206452,0.330667932071712,0.000365851200785155,0.0130084617681237,MRPL35,51318,mitochondrial ribosomal protein L35
ENSG00000148444.16,1409.40318695748,-0.990132274432957,0.296798078586116,0.000123702981320797,0.00590777150807056,COMMD3,23412,COMM domain containing 3
ENSG00000091140.14,2707.42749401602,-0.98929540142244,0.33933891105454,0.000473513566846392,0.0154313224445972,DLD,1738,dihydrolipoamide dehydrogenase
ENSG00000148606.13,777.840465626555,-0.988561993119775,0.493288698389712,0.00488009286658682,0.0743228233303327,POLR3A,11128,RNA polymerase III subunit A
ENSG00000161654.10,928.996402393396,-0.988558492127737,0.252380316781017,1.37356200121226e-05,0.00109324969434948,LSM12,124801,LSM12 homolog
ENSG00000065154.12,3911.16023087437,-0.988195569585337,0.370626103405174,0.00097950263881574,0.0261477075408473,OAT,4942,ornithine aminotransferase
ENSG00000089818.18,1000.75973769317,-0.985578027369158,0.232946339220914,3.55794517897052e-06,0.00036814058766808,NECAP1,25977,NECAP endocytosis associated 1
ENSG00000033050.9,1347.04390066417,-0.981785709775196,0.246376258802967,1.02212538160455e-05,0.000852897687375992,ABCF2,10061,ATP binding cassette subfamily F member 2
ENSG00000157350.13,353.083851096164,-0.980175665376772,0.500365458311352,0.0053267260088269,0.0781782042742297,ST3GAL2,6483,"ST3 beta-galactoside alpha-2,3-sialyltransferase 2"
ENSG00000002919.14,481.310767243662,-0.980119510583173,0.349480388421773,0.000671465351652139,0.0200799190564875,SNX11,29916,sorting nexin 11
ENSG00000137692.12,447.314835077002,-0.977127585579595,0.467882789650974,0.00407884138766329,0.0658405176882247,DCUN1D5,84259,defective in cullin neddylation 1 domain containing 5
ENSG00000128581.17,984.57827760046,-0.975699337821737,0.414353609122569,0.00224491833297759,0.0450594956184658,IFT22,64792,intraflagellar transport 22
ENSG00000010244.18,4460.22767364337,-0.975264844873963,0.216147773905594,1.01479505596691e-06,0.000142858291756321,ZNF207,7756,zinc finger protein 207
ENSG00000197808.12,86.8117860791617,-0.975218509116509,0.495988762543929,0.00496376703674925,0.0749782445682401,ZNF461,92283,zinc finger protein 461
ENSG00000087586.17,648.606115095547,-0.974800029611161,0.394305448491274,0.00168268511997952,0.0374022404649369,AURKA,6790,aurora kinase A
ENSG00000143368.10,383.853465453092,-0.973264099858706,0.378973069280538,0.00126658026988467,0.0309740632581575,SF3B4,10262,splicing factor 3b subunit 4
ENSG00000159377.11,3328.50670396693,-0.971657330376129,0.267346623486039,3.77916699140697e-05,0.00236988126424775,PSMB4,5692,proteasome 20S subunit beta 4
ENSG00000136875.12,769.844573660632,-0.971433905196955,0.372497551814987,0.000866090093488879,0.0240575414693408,PRPF4,9128,pre-mRNA processing factor 4
ENSG00000241468.7,1371.19815513424,-0.970370892625934,0.40505926055893,0.00206354096249265,0.0427456623401631,ATP5MF,9551,ATP synthase membrane subunit f
ENSG00000132792.19,1897.69882646211,-0.968798704545267,0.359086257628436,0.000928197105898105,0.0252406188034893,CTNNBL1,56259,catenin beta like 1
ENSG00000128585.18,1415.85517967698,-0.968271685177675,0.327979250688166,0.000437329831009746,0.0147636272804497,MKLN1,4289,muskelin 1
ENSG00000115129.14,236.135081747664,-0.967950062756962,0.428995469338227,0.00286954533724,0.0529726772603431,TP53I3,9540,tumor protein p53 inducible protein 3
ENSG00000204394.13,277.543248176812,-0.966085694684421,0.493264620090262,0.00510010326340912,0.0762672573902484,VARS1,7407,valyl-tRNA synthetase 1
ENSG00000198042.11,441.229436077876,-0.964189476422649,0.389588206682474,0.00187611089490587,0.0401774115441065,MAK16,84549,MAK16 homolog
ENSG00000053372.5,734.090724682545,-0.963897404154192,0.334614202326787,0.000551578579200752,0.0173325021314583,MRTO4,51154,"MRT4 homolog, ribosome maturation factor"
ENSG00000163132.8,57.3735613097854,-0.959585631955761,0.539987099418123,0.00772547361100246,0.099484101372797,MSX1,4487,msh homeobox 1
ENSG00000057608.17,5358.5167488621,-0.958912570148836,0.247774814856179,1.71262456236952e-05,0.00127963728118316,GDI2,2665,GDP dissociation inhibitor 2
ENSG00000142937.12,16054.4950794744,-0.956374832524958,0.377048458881179,0.00148107437014056,0.034398824933433,RPS8,6202,ribosomal protein S8
ENSG00000079246.16,7274.51701957583,-0.956115381610271,0.252605456406356,2.40261811825695e-05,0.00164635030924534,XRCC5,7520,X-ray repair cross complementing 5
ENSG00000126749.16,975.792539366305,-0.955168649284287,0.356147889164263,0.00113561848241251,0.0288373494763363,EMG1,10436,EMG1 N1-specific pseudouridine methyltransferase
